ElevationAttribute,ElevationUnit,VolumeAttribute,VolumeUnit,VolumeDateTimeStamp,ElevationValue,VolumeValue,ReservoirInflowValue,ReservoirReleaseValue
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-15","4655.02","7407","14.9987","96.1696"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-16","4654.66","7276","24.6921","90.7379"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-17","4654.29","7142","21.0579","88.6162"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-18","4653.9","7002","17.7621","88.3454"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-19","4653.54","6874","23.9879","88.5212"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-20","4653.16","6739","19.7542","87.8167"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-21","4652.81","6616","27.9575","89.97"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-22","4652.45","6490","25.0063","88.5312"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-23","4652.06","6354","21.8104","90.3771"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-24","4651.66","6216","28.06","97.635"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-25","4651.24","6072","24.5842","97.1842"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-26","4650.81","5926","24.8917","98.5"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-27","4650.37","5776","24.6787","100.304"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-28","4649.9","5618","17.575","97.2333"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-29","4649.47","5474","22.8967","95.4967"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-30","4649.05","5335","29.9417","100.021"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-07-31","4648.57","5176","22.1388","102.301"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-01","4648.13","5032","24.8183","97.4183"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-02","4647.71","4895","24.5625","93.6333"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-03","4647.27","4753","21.0971","92.6888"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-04","4646.79","4599","16.1","93.7417"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-05","4646.29","4439","19.4854","100.152"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-06","4645.83","4293","25.0163","98.6246"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-07","4645.37","4148","25.4383","98.5425"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-08","4644.97","4023","33.3325","96.3533"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-09","4644.53","3887","26.4654","95.0321"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-10","4644.11","3757","26.53","92.0717"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-11","4643.72","3637","29.7471","90.2471"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-12","4643.35","3524","30.2904","87.2613"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-13","4642.93","3397","22.6808","86.71"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-14","4642.55","3282","28.7046","86.6837"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-15","4642.18","3172","25.3358","80.7942"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-16","4641.88","3083","31.0525","75.9233"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-17","4641.59","2997","29.3633","72.7217"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-18","4641.33","2921","31.0296","69.3463"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-19","4641.27","2903","48.7088","57.7837"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-20","4641.31","2915","47.5363","41.4863"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-21","4641.33","2921","46.5204","43.4954"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-22","4641.34","2924","47.2004","45.6879"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-23","4641.33","2921","45.7175","47.23"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-24","4641.34","2924","50.5592","49.0467"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-25","4641.36","2930","53.9379","50.9129"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-26","4641.38","2935","47.2404","44.7196"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-27","4641.41","2944","43.0654","38.5279"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-28","4641.45","2956","41.5054","35.4554"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-29","4641.44","2953","29.6571","31.1696"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-30","4641.46","2959","30.9175","27.8925"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-08-31","4641.46","2959","19.9433","19.9433"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-01","4641.58","2994","35.435","17.7892"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-02","4641.67","3021","29.9958","16.3833"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-03","4641.76","3047","31.1254","18.0171"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-04","4641.86","3077","32.9437","17.8188"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-05","4641.91","3091","24.7975","17.7392"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-06","4641.99","3115","29.9167","17.8167"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-07","4642.08","3142","14.1875","0.575"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-08","4642.2","3178","31.6867","13.5367"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-09","4642.29","3205","27.0792","13.4667"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-10","4642.38","3231","26.4458","13.3375"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-11","4642.52","3273","34.4729","13.2979"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-12","4642.65","3313","33.4512","13.2846"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-13","4642.76","3346","30.0529","13.4154"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-14","4642.89","3385","33.13","13.4675"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-15","4642.99","3415","28.7583","13.6333"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-16","4643.11","3452","32.3154","13.6613"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-17","4643.23","3488","31.7854","13.6354"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-18","4643.32","3515","27.3925","13.78"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-19","4643.43","3549","30.9325","13.7908"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-20","4643.53","3579","28.9242","13.7992"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-21","4643.63","3610","29.7179","14.0887"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-22","4643.73","3640","29.2638","14.1388"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-23","4643.82","3668","28.44","14.3233"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-24","4643.97","3714","36.8692","13.6775"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-25","4644.07","3745","28.91","13.2808"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-26","4644.15","3769","24.4192","12.3192"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-27","4644.23","3794","25.8904","13.2863"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-28","4644.3","3816","24.3787","13.2871"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-29","4644.42","3853","26.8421","8.18792"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-09-30","4644.59","3905","27.0267","0.81"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-01","4644.75","3955","25.8775","0.669167"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-02","4644.97","4023","34.9538","0.670417"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-03","4645.19","4092","35.4542","0.666667"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-04","4645.37","4148","28.8288","0.595417"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-05","4645.59","4218","35.8383","0.546667"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-06","4645.82","4290","36.8404","0.540417"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-07","4646.03","4357","34.3167","0.5375"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-08","4646.19","4408","26.2512","0.53875"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-09","4646.37","4465","29.2854","0.547917"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-10","4646.5","4506","21.2183","0.5475"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-11","4646.64","4551","23.2437","0.55625"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-12","4646.87","4625","37.8625","0.554167"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-13","4647.11","4702","39.3658","0.545"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-14","4647.35","4779","39.3633","0.5425"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-15","4647.6","4860","41.3804","0.542917"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-16","4647.91","4960","50.9629","0.54625"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-17","4648.22","5062","51.9625","0.5375"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-18","4648.5","5153","46.4125","0.533333"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-19","4648.75","5236","42.3825","0.536667"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-20","4648.99","5315","40.3796","0.550417"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-21","4649.28","5411","48.9508","0.550833"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-22","4649.62","5524","57.515","0.544167"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-23","4650.15","5702","90.2727","0.531042"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-24","4650.52","5827","63.5387","0.517917"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-25","4650.9","5956","65.5558","0.518333"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-26","4651.16","6045","45.385","0.514167"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-27","4651.43","6137","46.9058","0.5225"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-28","4651.66","6216","40.3587","0.529583"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-29","4651.94","6313","49.4433","0.539167"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-30","4652.24","6417","52.9712","0.537917"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-10-31","4652.49","6504","44.4017","0.539167"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-01","4652.76","6598","47.9296","0.537917"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-02","4653.09","6714","59.0213","0.537917"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-03","4653.31","6792","39.8546","0.529583"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-04","4653.57","6884","46.9146","0.53125"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-05","4653.8","6966","41.8721","0.530417"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-06","4654.05","7056","45.9083","0.533333"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-07","4654.27","7135","40.3654","0.53625"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-08","4654.63","7266","66.5854","0.539583"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-09","4655","7399","67.5871","0.532917"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-10","4655.38","7538","70.5929","0.51375"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-11","4655.72","7664","64.03","0.505"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-12","4655.95","7749","43.3558","0.501667"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-13","4656.37","7905","79.1562","0.50625"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-14","4656.61","7995","45.8821","0.507083"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-15","4656.91","8108","57.4842","0.513333"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-16","4657.09","8176","34.7933","0.51"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-17","4657.26","8240","32.7858","0.519167"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-18","4657.65","8389","75.64","0.519167"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-19","4657.97","8511","62.0254","0.517083"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-20","4658.26","8623","56.9879","0.52125"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-21","4658.52","8723","50.9362","0.519583"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-22","4658.93","8883","81.1833","0.516667"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-23","4659.24","9004","61.5146","0.510417"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-24","4659.44","9083","40.3371","0.507917"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-25","4659.74","9201","60.0058","0.514167"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-26","4659.94","9280","40.6342","0.805"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-27","4660.1","9344","35.7771","3.51042"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-28","4660.2","9384","24.1667","4"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-29","4660.32","9432","33.2","9"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-11-30","4660.48","9495","47.7625","16"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-12-01","4660.58","9535","42.1667","22"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-12-02","4660.66","9568","43.6375","27"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-12-03","4660.76","9608","53.1667","33"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-12-04","4660.85","9644","57.15","39"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-12-05","4660.93","9676","60.1333","44"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-12-06","4660.95","9684","50.0333","46"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-12-07","4660.98","9696","54.05","48"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-12-08","4660.99","9700","51.0167","49"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-12-09","4661.02","9712","57.05","51"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-12-10","4661.03","9716","54.0167","52"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-12-11","4661.05","9724","57.0333","53"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-12-12","4661","9704","39.9167","50"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-12-13","4661.05","9724","63.0833","53"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-12-14","4661.09","9740","64.0667","56"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2012-12-15","4661.12","9753","64.5542","58"
